	homograph	wordid	sentence	start	end
55	convict	convict_nou	The convict threatens Frost, but the guard comes and they run.	4.0	11.0
56	convict	convict_nou	The prosecutor will order the police to arrest the convict, in order to execute the earlier written substitute imprisonment.	51.0	58.0
57	convict	convict_nou	Then in January 1833 she was fitted as a convict ship, and F.W.R. Sadler took command.	41.0	48.0
58	convict	convict_nou	Georgia ended the convict lease system in 1908.	18.0	25.0
59	convict	convict_nou	The Albany Convict Gaol was established in 1852 for imperial convicts transported to Albany as skilled labourers.	11.0	18.0
60	convict	convict_nou	The powerful squatting fraternity who were heavily reliant on cheap labour advocated a renewal of convict transportation.	98.0	105.0
61	convict	convict_nou	ReferencesBateson, Charles, The Convict Ships, 1787-1868, Sydney, 1974.	32.0	39.0
62	convict	convict_nou	The mother of the convict, 80-year-old Alisa Mokhova, denies that she knew anything about what happened.	18.0	25.0
63	convict	convict_nou	ReferencesBateson, Charles (1969) The Convict Ships, 1787-1868 (Glasgow: Brown, Son & Ferguson).	38.0	45.0
64	convict	convict_nou	In addition, four free women accompanied their convict husbands, together with two children.	47.0	54.0
65	convict	convict_nou	"His father (reportedly a freed convict) made a precarious living from sideshow ""take-on-all-comers"" boxing and gambling."	31.0	38.0
66	convict	convict_nou	However the eldest Gipsy, a convict, judged safer to bring Strachey to the mayor.	28.0	35.0
67	convict	convict_nou	Elena Kong as Yuen Kwan-lam (袁君嵐), an ex-convict who was sentenced to twenty years of prison.	47.0	54.0
68	convict	convict_nou	After the expiry of his sentence, he became the first ex-convict in Western Australia to be appointed a teacher.	57.0	64.0
69	convict	convict_nou	Daniel Connor, an Irish Catholic, had been a former convict who came to Toodyay as an itinerant peddler.	52.0	59.0
70	convict	convict_vrb	Indeed, their careers were not wildly different from those of the thirty-five senators who voted to convict Andrew Johnson.	100.0	107.0
71	convict	convict_vrb	When all of the jurors finally showed up, they asked the judge if they could convict on second degree murder.	77.0	84.0
72	convict	convict_vrb	The Senate on its own determines whether there is sufficient evidence to convict and the required affirmative vote for conviction.	73.0	80.0
73	convict	convict_vrb	His testimony was important to convict the German officers and guards from Mauthausen.	31.0	38.0
74	convict	convict_vrb	However, the court has been reluctant to convict on the word of a garda alone, without any corroborating evidence.	41.0	48.0
75	convict	convict_vrb	However, to convict Toushin for distributing extremely violent films would be a misuse of obscenity law.	12.0	19.0
76	convict	convict_vrb	However, the committee could not make a recommendation on whether to convict the impeached official.	69.0	76.0
77	convict	convict_vrb	"The judge, Sir Anthony McCowan, ""had indicated that the jury should convict him."""	68.0	75.0
78	convict	convict_vrb	The eight black jury members voted to acquit, and the four whites voted to convict.	75.0	82.0
79	convict	convict_vrb	This is so because a grand jury cannot convict a defendant.	39.0	46.0
80	convict	convict_vrb	so you d you d rather see it harder to convict somebody		
81	convict	convict_vrb	and i also like the unanimous decision because you have to persuade everybody to be a hundred percent absolutely sure before you convict somebody		
82	convict	convict_vrb	on on on one hand you know on the one hand you almost hope that they convict them because it s <unk> they have that very strong piece of physical evidence showing these people beating the heck out of this guy		
83	convict	convict_vrb	i think that uh one uh advantage of having uh the unanimous verdict is that in a criminal case you want to make sure that you do n't uh convict someone who uh really should n't be convicted		
84	convict	convict_vrb	i guess maybe one drawback of it is that if you have one juror who is very unreasonable in some way that uh you uh would have a problem uh you know that you would n't convict someone who maybe should be convicted		
85	convict	convict_vrb	but you know at the time when the guy kept saying could you ever convict someone and do you think you d ever know beyond a doubt		
86	convict	convict_vrb	i d rather see it a little bit harder and have a little bit more evidence uh to convict somebody		
87	convict	convict_vrb	i said if i knew beyond a doubt or if i felt beyond a doubt that he had done it yeah i guess i could convict him		
88	convict	convict_vrb	the whole the whole point of being on a jury is to convict or or or uh let go based on whether or not the person whether or not the evidence says that there s enough		
89	convict	convict_vrb	so you think if if trials were held by judges or experts that they they would tend not to uh admit not to convict people on circumstantial evidence		
0	degenerate	degenerate_adj-nou	The Degenerate Art Exhibition, organised by Goebbels, ran in Munich from July to November 1937.	4.0	14.0
1	degenerate	degenerate_adj-nou	If one of the four fields is degenerate, then the corresponding conformal blocks obey BPZ equations.	29.0	39.0
2	degenerate	degenerate_adj-nou	Victorian sensibilities were outraged by women working at pits and dressing in trousers was considered to be unfeminine and degenerate.	124.0	134.0
3	degenerate	degenerate_adj-nou	He was named Professor in 1928 - and a degenerate artist in 1937.	39.0	49.0
4	degenerate	degenerate_adj-nou	The case of S is degenerate; S is projected to itself, along a circle of radius 0.	17.0	27.0
5	degenerate	degenerate_adj-nou	For nonlinear problems (nonlinear diffusion, degenerate parabolic problems.	45.0	55.0
6	degenerate	degenerate_adj-nou	Lombroso also listed the features of the degenerate mentality, supposedly released by the disinhibition of the primitive neurological centres.	41.0	51.0
7	degenerate	degenerate_adj-nou	Frequent dynastic quarrels also contributed to the view among Jews of later generations that the latter Hasmoneans were degenerate.	120.0	130.0
8	degenerate	degenerate_adj-nou	"Hildebrand acquired an additional 115 works of ""degenerate art"" in the same way in 1941."	48.0	58.0
9	degenerate	degenerate_adj-nou	Wide gap p-type degenerate semiconductor: Mg-doped LaCuOSe.	16.0	26.0
10	degenerate	degenerate_adj-nou	"Thirteen of her paintings were judged to be ""degenerate"" in 1937 by the Nazi regime and were confiscated."	45.0	55.0
11	degenerate	degenerate_adj-nou	One way of eliminating the degenerate conics is to blow up P⁵ along the Veronese surface.	27.0	37.0
12	degenerate	degenerate_adj-nou	Hence modern authors allow the degenerate Boolean algebra and let X be empty.	31.0	41.0
13	degenerate	degenerate_adj-nou	Frank, a degenerate gambler, asks Bathsheba for £20 and she refuses, saying the money is for farm expenses.	9.0	19.0
14	degenerate	degenerate_adj-nou	Therefore, the formerly degenerate energy levels will split into slightly lower and slightly higher energy levels.	24.0	34.0
15	degenerate	degenerate_adj-nou	Collapse of massive non-degenerate cores will ignite further fusion.	24.0	34.0
16	degenerate	degenerate_adj-nou	Elsewhere it is reported of that son that he became a degenerate, associating with bandits.	54.0	64.0
17	degenerate	degenerate_adj-nou	Of course, backface culling can not be used with degenerate and unclosed volumes.	49.0	59.0
18	degenerate	degenerate_adj-nou	Cooling fermions to extremely low temperatures has created degenerate gases, subject to the Pauli exclusion principle.	59.0	69.0
19	degenerate	degenerate_adj-nou	These degenerate cases are usually only used when the summation notation gives a degenerate result in a special case.	6.0	16.0
20	degenerate	degenerate_adj-nou	This kind of situation is called a degenerate critical point.	35.0	45.0
21	degenerate	degenerate_adj-nou	After a star has finished generating energy through thermonuclear fusion, it evolves into a more compact, degenerate state.	106.0	116.0
22	degenerate	degenerate_adj-nou	"However, the Nazis had burned nearly 4000 works of German ""degenerate"" art in Berlin in 1939."	59.0	69.0
23	degenerate	degenerate_adj-nou	In such a degenerate case, the solution set is said to be degenerate.	58.0	68.0
24	degenerate	degenerate_adj-nou	We assume that γ(I) is a non-degenerate curve (in the sense of Nomizu and Sasaki), i.e. is without inflexion points.	30.0	40.0
25	degenerate	degenerate_adj-nou	In inversive geometry, a line is a degenerate case of a circle, with infinite radius.	35.0	45.0
26	degenerate	degenerate_adj-nou	The degenerate electrons in the bulk of a white dwarf conduct heat well.	4.0	14.0
27	degenerate	degenerate_adj-nou	The society of Bellamira is morally corrupt and profit-seeking, degenerate, cunning and violent.	64.0	74.0
28	degenerate	degenerate_adj-nou	His squad was hunting the operators of gladiatorial contests in the degenerate slums, particularly Megatron.	68.0	78.0
29	degenerate	degenerate_adj-nou	The explosive nature of the helium flash arises from its taking place in degenerate matter.	73.0	83.0
30	degenerate	degenerate_adj-nou	Edelman used the terms reentrant and degenerate in order to describe these complex neural connections.	37.0	47.0
31	degenerate	degenerate_adj-nou	Under high densities the matter becomes a degenerate gas when the electrons are all stripped from their parent atoms.	42.0	52.0
