homograph	wordid	sentence
degenerate	degenerate_adj-nou	"Thirteen of her paintings were judged to be ""degenerate"" in 1937 by the Nazi regime and were confiscated."
degenerate	degenerate_adj-nou	One way of eliminating the degenerate conics is to blow up P⁵ along the Veronese surface.
degenerate	degenerate_adj-nou	Hence modern authors allow the degenerate Boolean algebra and let X be empty.
degenerate	degenerate_adj-nou	Frank, a degenerate gambler, asks Bathsheba for £20 and she refuses, saying the money is for farm expenses.
degenerate	degenerate_adj-nou	Therefore, the formerly degenerate energy levels will split into slightly lower and slightly higher energy levels.
degenerate	degenerate_adj-nou	Collapse of massive non-degenerate cores will ignite further fusion.
degenerate	degenerate_adj-nou	Elsewhere it is reported of that son that he became a degenerate, associating with bandits.
degenerate	degenerate_adj-nou	Of course, backface culling can not be used with degenerate and unclosed volumes.
degenerate	degenerate_adj-nou	Cooling fermions to extremely low temperatures has created degenerate gases, subject to the Pauli exclusion principle.
degenerate	degenerate_adj-nou	These degenerate cases are usually only used when the summation notation gives a degenerate result in a special case.
degenerate	degenerate_adj-nou	This kind of situation is called a degenerate critical point.
degenerate	degenerate_adj-nou	After a star has finished generating energy through thermonuclear fusion, it evolves into a more compact, degenerate state.
degenerate	degenerate_adj-nou	"However, the Nazis had burned nearly 4000 works of German ""degenerate"" art in Berlin in 1939."
degenerate	degenerate_adj-nou	In such a degenerate case, the solution set is said to be degenerate.
degenerate	degenerate_adj-nou	We assume that γ(I) is a non-degenerate curve (in the sense of Nomizu and Sasaki), i.e. is without inflexion points.
degenerate	degenerate_adj-nou	In inversive geometry, a line is a degenerate case of a circle, with infinite radius.
degenerate	degenerate_adj-nou	The degenerate electrons in the bulk of a white dwarf conduct heat well.
degenerate	degenerate_adj-nou	The society of Bellamira is morally corrupt and profit-seeking, degenerate, cunning and violent.
degenerate	degenerate_adj-nou	His squad was hunting the operators of gladiatorial contests in the degenerate slums, particularly Megatron.
degenerate	degenerate_adj-nou	The explosive nature of the helium flash arises from its taking place in degenerate matter.
degenerate	degenerate_adj-nou	Edelman used the terms reentrant and degenerate in order to describe these complex neural connections.
degenerate	degenerate_adj-nou	Under high densities the matter becomes a degenerate gas when the electrons are all stripped from their parent atoms.
degenerate	degenerate_adj-nou	With the arrival of Nazism Hofmann was marginated and his work banned as degenerate.
degenerate	degenerate_adj-nou	"His father, Edgar Ende, a painter, was banned as ""degenerate"" in 1936."
degenerate	degenerate_adj-nou	Likewise, degenerate matter still has normal thermal pressure, but at extremely high densities, the degeneracy pressure usually dominates.
degenerate	degenerate_adj-nou	The dual ring in its most degenerate form simply collapses into a single device.
degenerate	degenerate_adj-nou	The equation of state of quark matter is uncertain, as is the transition point between neutron-degenerate matter and quark matter.
degenerate	degenerate_adj-nou	The people participating in Government in an organic manner, not by degenerate democracy.'
degenerate	degenerate_adj-nou	John Skilling discovered another degenerate example, the great disnub dirhombidodecahedron, by relaxing the condition that edges must be single.
degenerate	degenerate_adj-nou	Stellar Configurations with degenerate Cores, S. Chandrasekhar, The Observatory 57 (1934), pp.
degenerate	degenerate_adj-nou	When the Nazis seized power, much of Nagel's work was declared degenerate.
degenerate	degenerate_adj-nou	Degenerate zeroth-order states of opposite parity occur for excited hydrogen-like (one-electron) atoms.
degenerate	degenerate_adj-nou	Frequently, degenerate cases correspond to singularities either in the object or in some configuration space.
degenerate	degenerate_adj-nou	Neutron-degenerate matter is found in neutron stars.
degenerate	degenerate_adj-nou	That is non-degenerate means there are no non-zero such that for all.
degenerate	degenerate_adj-nou	But he mistakenly considered the parasites to be degenerate trypanosomes, already known protozoan parasites in Africa and South America.
degenerate	degenerate_adj-nou	The theory development makes use of the quasi-degenerate formalism by Lindgren and the Hamiltonian multipartitioning technique from Zaitsevskii and Malrieu.
degenerate	degenerate_adj-nou	The non-degenerate cylindrical sections are ellipses (or circles).
degenerate	degenerate_adj-nou	With the looted degenerate art sold onwards via Switzerland, Rosenberg's collection was scattered across Europe.
degenerate	degenerate_adj-nou	Degenerate stars have contracted into a compact mass, resulting in a rapid rate of rotation.
degenerate	degenerate_adj-nou	Moreover, the perturbation expansion would converges very slowly or not at all if the state is degenerate or near degenerate.
degenerate	degenerate_adj-nou	"But a dashing Illinois farm boy breaks out in revolt, killing a degenerate Soviet governor and his ""Commie"" American collaborators."
degenerate	degenerate_adj-nou	The role of degenerate robustness in the evolvability of multi-agent systems in dynamic environments.
